icao24,origin_country,velocity,on_ground
4b194c,Switzerland,211.39,False
7c6a58,Australia,143.98,False
4b194d,Switzerland,207.78,False
7100be,Saudi Arabia,266.42,False
a6d77a,United States,68.07,False
4b194e,Switzerland,9.26,True
407179,United Kingdom,177.08,False
a37651,United States,168.48,False
48c227,Poland,222.46,False
48c228,Poland,183.96,False
a9374a,United States,251.99,False
48c226,Poland,72.75,False
a0acdd,United States,226.58,False
48c223,Poland,213.06,False
48c224,Poland,0.26,True
801538,India,212.18,False
48c222,Poland,212.78,False
a7d12e,United States,55.31,False
48c220,Poland,226.64,False
a6c491,United States,78.21,False
a459f7,United States,102.61,False
ab0a26,United States,167.37,False
ab84c9,United States,105.58,False
4404a4,Austria,168.94,False
aa4b78,United States,45.82,False
abe7c5,United States,202.81,False
a38972,United States,87.55,False
a2433a,United States,64.79,False
ad14a8,United States,203.9,False
a1e6ce,United States,260.62,False
a1ccc5,United States,238.71,False
a326d8,United States,212.2,False
aa5e99,United States,38.03,False
a97dcb,United States,282.67,False
ac07dc,United States,202.19,False
80153d,India,296.42,False
a9cdb9,United States,86.55,False
4b9c30,Turkey,280.49,False
a23018,United States,255.7,False
a00382,United States,170.52,False
a446aa,United States,269.59,False
a1235b,United States,217.96,False
a4f90f,United States,51.98,False
a25674,United States,59.54,False
801552,India,69.45,False
a97de4,United States,223.44,False
a6c46f,United States,0.0,True
a55fa2,United States,208.53,False
3c4cb6,Germany,256.1,False
aa178f,United States,49.91,False
a0f079,United States,60.39,False
a05e02,United States,204.44,False
498b23,Czech Republic,0.0,True
ab6b45,United States,163.29,False
abd536,United States,225.63,False
80158c,India,321.6,False
ad6ecb,United States,245.31,False
a75993,United States,52.79,False
ae483d,United States,53.96,False
a66ce0,United States,140.31,False
a54cfb,United States,28.61,False
a9d605,United States,199.08,False
ac086b,United States,227.02,False
ad0e2a,United States,42.82,False
a7f6aa,United States,211.49,False
a3ac7a,United States,207.42,False
3c66ba,Germany,225.54,False
0c2084,Panama,233.35,False
4d2007,Malta,253.11,False
ad88cb,United States,201.89,False
a92fdc,United States,231.68,False
a66cf7,United States,291.51,False
ac8b2e,United States,218.13,False
acee23,United States,72.99,False
c006d2,Canada,149.2,False
aaae79,United States,64.82,False
80159c,India,203.84,False
3c66e3,Germany,222.78,False
a80fe7,United States,54.08,False
3c66e2,Germany,231.95,False
a72c37,United States,23.16,False
a6cfe0,United States,103.51,False
a923a7,United States,201.4,False
a923a8,United States,232.45,False
a97310,United States,257.05,False
ab1bdd,United States,40.96,False
a923a9,United States,257.02,False
a48356,United States,232.97,False
ad6ebc,United States,74.1,False
407d00,United Kingdom,264.92,False
0c205d,Panama,200.8,False
a4cc5f,United States,71.06,False
a66cf0,United States,49.52,False
a7a956,United States,243.91,False
a2e0c3,United States,225.54,False
abbb24,United States,229.07,False
a78cc5,United States,175.07,False
aa9a30,United States,161.13,False
ab1bf0,United States,190.6,False
80156c,India,163.36,False
a7f6e9,United States,47.33,False
0c2069,Panama,234.56,False
a7dcbb,United States,72.62,False
71156f,Saudi Arabia,198.65,False
aa64ca,United States,4.89,True
abbb2c,United States,231.48,False
0c205c,Panama,236.98,False
a85f6f,United States,26.93,False
ac3be0,United States,240.82,False
ad0e61,United States,217.9,False
0c205b,Panama,4.12,True
ab22e0,United States,91.47,False
abd559,United States,177.07,False
3c66e7,Germany,240.81,False
aafbdf,United States,215.1,False
3c66e5,Germany,196.82,False
a7eff7,United States,95.78,False
a2a688,United States,43.95,False
a2a686,United States,246.09,False
a540e3,United States,287.38,False
c006fe,Canada,145.04,False
aa64d5,United States,63.83,False
a2ecec,United States,72.55,False
ac55f3,United States,167.28,False
aaa247,United States,208.35,False
a92fc3,United States,58.59,False
a2f3e2,United States,40.39,False
a84c48,United States,33.6,False
801581,India,185.78,False
0c2061,Panama,120.98,False
c03003,Canada,228.42,False
a7598c,United States,226.6,False
aafbf2,United States,211.89,False
aafbf3,United States,0.0,True
a1239c,United States,9.26,True
80157a,India,103.57,False
a96c07,United States,88.55,False
aca5bb,United States,63.56,False
a3634c,United States,63.28,False
ac55ef,United States,159.22,False
4692ce,Greece,84.38,False
801595,India,243.69,False
801596,India,163.75,False
adc5a2,United States,81.02,False
ac42bf,United States,206.78,False
acee50,United States,206.14,False
a660c4,United States,198.54,False
a9e90d,United States,37.13,False
c006ec,Canada,261.66,False
a446f1,United States,147.34,False
801594,India,201.84,False
a4cc95,United States,70.41,False
a74679,United States,203.28,False
0c2050,Panama,0.0,True
348212,Spain,242.31,False
348213,Spain,198.84,False
a4df52,United States,11.32,True
4d2038,Malta,213.8,False
a4df56,United States,246.46,False
a86605,United States,0.0,True
acf54f,United States,244.2,False
3445d4,Spain,208.35,False
a66ca5,United States,240.77,False
a5afc8,United States,54.35,False
a1ce16,United States,12.35,True
ab7270,United States,126.3,False
3c79b7,Germany,227.76,False
c03c02,Canada,199.75,False
a00ee6,United States,237.99,False
4d201d,Malta,230.51,False
adb2a0,United States,65.88,False
4d201e,Malta,264.43,False
aa5dc5,United States,1.54,True
aafbfe,United States,209.01,False
348207,Spain,157.73,False
3c79b9,Germany,228.87,False
44056b,Austria,159.33,False
348205,Spain,195.19,False
ad1560,United States,201.3,False
aca5e5,United States,248.73,False
a709be,United States,56.83,False
7c47a4,Australia,272.86,False
4d2049,Malta,261.82,False
ad023c,United States,0.13,True
ae4873,United States,0.0,True
a66cb2,United States,217.04,False
391139,France,40.96,False
a55fed,United States,44.02,False
407d45,United Kingdom,115.3,False
407d46,United Kingdom,2.57,True
a54cd9,United States,248.99,False
407d44,United Kingdom,201.93,False
adbecc,United States,48.88,False
ac42df,United States,0.0,True
4d202d,Malta,212.12,False
a9e902,United States,54.02,False
a32814,United States,205.17,False
4d2014,Malta,235.37,False
3c66b1,Germany,259.16,False
00aff7,South Africa,29.44,False
406a02,United Kingdom,73.87,False
c04f54,Canada,44.67,False
a32800,United States,167.5,False
a5afe6,United States,2.83,True
406a05,United Kingdom,290.41,False
abd57e,United States,0.0,True
a78cb3,United States,165.48,False
aa77c0,United States,223.49,False
ad0250,United States,52.48,False
3c66ad,Germany,157.91,False
a87942,United States,214.79,False
a72c10,United States,171.86,False
392441,France,34.5,False
a4df89,United States,137.05,False
c006b1,Canada,194.42,False
440589,Austria,83.92,False
c03c04,Canada,71.52,False
a0c81b,United States,39.26,False
adbeed,United States,190.78,False
aca5ff,United States,190.36,False
a9c1de,United States,88.86,False
06a109,Qatar,284.63,False
a949a4,United States,205.58,False
3c66b4,Germany,233.7,False
407d22,United Kingdom,249.75,False
3c66b2,Germany,230.54,False
a7efa2,United States,56.39,False
a4f999,United States,28.29,True
4d200d,Malta,102.38,False
a3ac77,United States,217.55,False
3c66b6,Germany,230.21,False
4d200e,Malta,215.39,False
4d2020,Malta,227.6,False
4d2021,Malta,195.25,False
a85f29,United States,200.85,False
a5aff2,United States,171.0,False
4b9068,Turkey,198.13,False
a553ce,United States,0.0,True
0c2094,Panama,227.29,False
a96c96,United States,215.43,False
4bf295,Turkey,233.61,False
a8f0bd,United States,216.27,False
ac90ef,United States,128.32,False
a3d8be,United States,168.88,False
a0b550,United States,212.49,False
0d0fef,Mexico,219.1,False
aa7816,United States,66.64,False
4082e7,United Kingdom,192.94,False
ac90f3,United States,10.29,True
a255c7,United States,211.54,False
a0fbb7,United States,4.63,True
a17e5e,United States,197.16,False
a24eca,United States,91.47,False
adac5d,United States,188.29,False
885103,Thailand,81.98,False
06a0a9,Qatar,206.77,False
06a0a6,Qatar,16.35,False
a5e095,United States,203.3,False
0d0ffd,Mexico,259.81,False
a36eae,United States,239.57,False
4082cc,United Kingdom,5.92,True
a36eac,United States,101.83,False
a72078,United States,38.75,False
a42e13,United States,73.12,False
a3bebd,United States,194.85,False
ab7e04,United States,7.72,True
ace0d2,United States,67.52,False
407bdc,United Kingdom,217.38,False
407bdd,United Kingdom,138.7,False
a56842,United States,88.08,False
aac811,United States,74.59,False
a53b06,United States,53.29,False
a3aba0,United States,46.94,False
06a0b9,Qatar,276.89,False
a16b20,United States,250.86,False
06a0b4,Qatar,266.72,False
6010f7,Kyrgyzstan,169.28,False
ad639e,United States,85.58,False
a2b8c5,United States,207.01,False
a32844,United States,111.65,False
0d03cb,Mexico,90.12,False
a96035,United States,110.75,False
06a0ad,Qatar,127.53,False
06a0ab,Qatar,279.62,False
a923ee,United States,201.7,False
06a0ac,Qatar,186.95,False
ac0818,United States,239.23,False
a0521b,United States,58.95,False
a002c0,United States,45.25,False
a135cb,United States,266.68,False
a9bc60,United States,59.15,False
a11bc8,United States,213.18,False
a20867,United States,110.99,False
a05232,United States,276.47,False
ab2eb8,United States,105.16,False
adac93,United States,220.87,False
ad2807,United States,66.27,False
a9e99d,United States,40.65,False
88510c,Thailand,243.27,False
a56869,United States,0.06,True
493033,Portugal,83.53,False
06a0be,Qatar,272.29,False
a96046,United States,74.15,False
a36ea8,United States,231.32,False
adb35c,United States,220.73,False
a388af,United States,199.7,False
a56862,United States,209.0,False
06a0bc,Qatar,224.73,False
885118,Thailand,0.06,True
a6882c,United States,71.81,False
ab48ca,United States,60.28,False
8013c3,India,223.21,False
8013c8,India,182.41,False
a2e21f,United States,153.14,False
ac68c3,United States,79.06,False
ab48cc,United States,0.0,True
a60052,United States,194.34,False
c041bc,Canada,2.57,True
ab6b02,United States,197.58,False
a5e02d,United States,0.06,True
abe80e,United States,117.86,False
a9d640,United States,274.53,False
800ce4,India,178.78,False
a1ce99,United States,213.12,False
47a0bf,Norway,225.16,False
a923cd,United States,215.88,False
8013c9,India,154.44,False
ab48e8,United States,185.35,False
a923cf,United States,256.48,False
a86674,United States,174.26,False
8013d5,India,255.29,False
a9600a,United States,214.37,False
a1bb3f,United States,28.16,False
06a0e8,Qatar,286.05,False
ac0843,United States,258.37,False
a16b91,United States,47.56,False
8013d6,India,199.33,False
06a0e9,Qatar,211.32,False
a1ce84,United States,58.32,False
a7f6f6,United States,193.08,False
a72c78,United States,136.87,False
155bca,Russian Federation,261.93,False
a495bf,United States,167.26,False
8013cc,India,85.41,False
711590,Saudi Arabia,199.79,False
a8af98,United States,181.11,False
8013cb,India,254.58,False
a9e988,United States,40.77,False
a780ad,United States,215.05,False
8013ce,India,223.34,False
06a0de,Qatar,251.73,False
a7f6db,United States,106.26,False
a42e51,United States,81.92,False
4acaa1,Sweden,108.83,False
aac850,United States,118.69,False
ac9e23,United States,256.33,False
a803d4,United States,44.6,False
4acaa3,Sweden,276.68,False
4acaa2,Sweden,205.3,False
a32893,United States,195.13,False
4acaa5,Sweden,244.9,False
a242c3,United States,199.45,False
ae4826,United States,42.7,False
86e7de,Japan,284.23,False
ad0e22,United States,49.62,False
0c2025,Panama,235.31,False
06a0f7,Qatar,291.67,False
800cb9,India,5.92,True
aa63ed,United States,140.5,False
a05269,United States,202.19,False
a29e6f,United States,194.33,False
800cc3,India,132.12,False
ab35d3,United States,216.82,False
800cc2,India,142.53,False
0c200a,Panama,207.75,False
ab35d2,United States,229.96,False
a1bb45,United States,258.93,False
a8a319,United States,225.12,False
a9d626,United States,236.35,False
a32886,United States,264.87,False
a0658c,United States,41.3,False
a2db21,United States,205.91,False
abe82c,United States,284.82,False
4b17f8,Switzerland,0.0,True
aa63f1,United States,40.72,False
a85368,United States,42.95,False
a793fd,United States,225.56,False
a6b0bd,United States,207.07,False
800cc9,India,5.92,True
0c2018,Panama,136.05,False
c03af2,Canada,221.04,False
4b17de,Switzerland,260.16,False
a4350c,United States,213.28,False
4082f9,United Kingdom,226.83,False
8013ae,India,222.98,False
ac9e2e,United States,32.48,False
a1c20b,United States,89.05,False
4b17e2,Switzerland,0.51,True
4b17e3,Switzerland,200.06,False
0d0ff7,Mexico,245.92,False
06a0fe,Qatar,226.85,False
4b17e5,Switzerland,94.28,False
a6b0d2,United States,203.79,False
0d0ff8,Mexico,196.9,False
ac696c,United States,183.56,False
ad7631,United States,224.86,False
a5f2ac,United States,56.75,False
ad7633,United States,151.85,False
ae59ce,United States,45.88,False
7114cf,Saudi Arabia,136.76,False
a66e83,United States,201.02,False
c03aa1,Canada,44.86,False
ad7639,United States,143.75,False
acffbe,United States,220.13,False
abccb7,United States,239.23,False
a60bcb,United States,232.39,False
a745db,United States,183.63,False
a80538,United States,48.31,False
a8b5b2,United States,133.41,False
ab2f84,United States,47.57,False
8013fe,India,225.31,False
a01724,United States,238.2,False
a96ba2,United States,4.12,True
abe6c3,United States,0.06,True
88517a,Thailand,217.25,False
7101ac,Saudi Arabia,315.51,False
a865c8,United States,186.96,False
aaf002,United States,215.66,False
a5fef4,United States,222.72,False
ab1c4b,United States,63.26,False
a6b200,United States,43.23,False
4b17fc,Switzerland,0.0,True
a66244,United States,130.52,False
4b17fd,Switzerland,191.97,False
ab1019,United States,46.71,False
4b17ff,Switzerland,226.91,False
a84ba7,United States,56.08,False
4caa15,Ireland,206.45,False
acb953,United States,210.06,False
c054b5,Canada,69.34,False
88516e,Thailand,271.55,False
a6ab27,United States,0.0,True
a9e8c8,United States,75.34,False
aac6ee,United States,220.53,False
c00757,Canada,133.13,False
aaf007,United States,205.21,False
a6622f,United States,146.1,False
ad5c2e,United States,183.92,False
aaf011,United States,76.97,False
a72bda,United States,137.16,False
a2f584,United States,243.93,False
ab83e8,United States,252.29,False
acecad,United States,51.08,False
06a19e,Qatar,61.9,True
a1bb83,United States,190.54,False
a43577,United States,53.79,False
a6c562,United States,52.68,False
a865e3,United States,198.93,False
aa15cc,United States,69.97,False
600b26,Azerbaijan,205.18,False
a78246,United States,68.1,False
ac4f6f,United States,252.29,False
abd3b2,United States,74.48,False
4acab2,Sweden,145.96,False
a1c273,United States,73.02,False
800cff,India,197.55,False
484966,Kingdom of the Netherlands,212.81,False
a5ebe4,United States,45.1,False
800cfe,India,159.21,False
8013f8,India,199.79,False
a28b6a,United States,179.63,False
a7de53,United States,0.0,True
a3023d,United States,35.5,False
a9250d,United States,220.52,False
ad763b,United States,264.33,False
4acaaf,Sweden,212.57,False
c04ddc,Canada,233.21,False
a7a8ed,United States,211.36,False
a8fe29,United States,49.6,False
a65b76,United States,239.22,False
ac90a0,United States,104.08,False
4acac5,Sweden,139.26,False
abd3c7,United States,234.47,False
e488ba,Brazil,22.69,False
ab2372,United States,218.78,False
4acac6,Sweden,182.49,False
ab2377,United States,120.1,False
885157,Thailand,203.04,False
a0174e,United States,54.17,False
71c715,Republic of Korea,277.21,False
ac3030,United States,253.17,False
7808ac,China,219.05,False
ab236a,United States,223.1,False
7808c0,China,74.08,False
4caa41,Ireland,171.88,False
a6883f,United States,86.65,False
